Unnamed: 0,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda,renda_prevista
8762,2015-09-01,16188,F,True,True,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,4945.99,6563.098719572096
8763,2015-09-01,13556,F,False,False,7,Assalariado,Secundário,Casado,Casa,37,4.5178082191780815,9.0,2480.08,2065.887407137306
8764,2015-09-01,3700,M,False,True,0,Empresário,Secundário,Casado,Casa,56,0.6,2.0,9009.57,7900.497699999989
8765,2015-09-01,8344,F,False,True,0,Servidor público,Secundário,Casado,Casa,49,7.893150684931506,2.0,1135.82,3495.5588654761914
8766,2015-09-01,12418,F,False,True,0,Servidor público,Superior completo,Casado,Casa,55,0.6109589041095891,2.0,1056.96,1966.5794366666655
8767,2015-09-01,2194,F,False,False,0,Empresário,Superior completo,Casado,Casa,41,5.005479452054795,2.0,1915.04,2384.892056666667
8768,2015-09-01,8337,F,False,True,0,Empresário,Secundário,Casado,Casa,48,6.471232876712329,2.0,1592.5,1607.5138757142859
8769,2015-09-01,5855,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,52,6.723287671232876,1.0,2669.85,2737.5733950000017
8770,2015-09-01,10960,F,True,False,0,Empresário,Secundário,Casado,Casa,40,11.854794520547946,2.0,4523.84,4746.019399177488
8771,2015-09-01,15094,F,False,False,0,Assalariado,Secundário,Casado,Casa,30,3.326027397260274,2.0,2602.4,1785.950874999999
8772,2015-09-01,9563,M,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,32,9.6,1.0,4444.38,6306.9879958730135
8773,2015-09-01,5453,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,29,10.602739726027398,1.0,2721.7,3122.056383333338
8774,2015-09-01,10592,F,False,True,0,Assalariado,Secundário,Separado,Casa,43,6.594520547945206,1.0,5616.1,4215.219649087298
8775,2015-09-01,15068,F,True,True,0,Pensionista,Superior completo,Casado,Governamental,64,,2.0,6618.01,5596.980982619054
8776,2015-09-01,11695,F,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,2948.29,4106.416340114069
8777,2015-09-01,12922,M,True,True,0,Assalariado,Secundário,Casado,Casa,49,0.547945205479452,2.0,4694.91,4560.8966499999915
8778,2015-09-01,7979,M,False,True,1,Assalariado,Secundário,Casado,Casa,27,3.084931506849315,3.0,5677.18,4282.977244166667
8779,2015-09-01,5282,M,True,True,1,Empresário,Superior completo,Casado,Casa,34,9.101369863013696,3.0,10886.78,8981.396364134476
8780,2015-09-01,9129,M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,8602.51,9838.97141738816
8781,2015-09-01,12789,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,39,20.126027397260277,2.0,16911.02,14325.297741666664
8782,2015-09-01,15955,F,True,True,0,Assalariado,Superior completo,União,Casa,54,12.131506849315068,2.0,4036.61,8056.507926139976
8783,2015-09-01,6693,F,False,True,2,Empresário,Secundário,União,Casa,34,4.975342465753425,4.0,439.75,1333.0339705004717
8784,2015-09-01,16424,F,False,True,2,Assalariado,Secundário,Solteiro,Casa,33,10.186301369863012,3.0,2298.63,2501.1348000000025
8785,2015-09-01,13996,F,False,True,0,Servidor público,Superior completo,Separado,Casa,50,5.287671232876712,1.0,6815.49,5669.82016694444
8786,2015-09-01,10776,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,56,15.443835616438356,1.0,18227.85,9137.865912857134
8787,2015-09-01,14068,M,True,False,2,Assalariado,Secundário,Casado,Casa,26,7.293150684931509,4.0,10508.26,10138.243450000007
8788,2015-09-01,14877,M,False,False,1,Empresário,Primário,Casado,Casa,29,6.802739726027397,3.0,3384.14,5366.763125238099
8789,2015-09-01,7055,M,True,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,4643.65,4656.8223074025955
8790,2015-09-01,2062,M,False,True,0,Assalariado,Secundário,Casado,Casa,38,10.427397260273972,2.0,11388.09,11565.570778492896
8791,2015-09-01,4092,M,True,True,1,Pensionista,Secundário,Casado,Casa,42,,3.0,6534.76,10461.830843095247
8792,2015-09-01,12303,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,51,6.865753424657536,1.0,1899.97,2750.928021973304
8793,2015-09-01,14061,F,False,False,0,Assalariado,Secundário,Separado,Casa,54,1.5369863013698633,1.0,1392.49,1820.3122003585295
8794,2015-09-01,15198,M,False,True,1,Empresário,Secundário,União,Casa,46,14.375342465753429,3.0,16102.27,15526.01720738096
8795,2015-09-01,12038,F,True,False,1,Assalariado,Superior completo,Casado,Com os pais,30,5.153424657534247,3.0,2963.48,2732.7341817460315
8796,2015-09-01,6410,F,False,False,0,Pensionista,Secundário,União,Casa,61,,2.0,2442.66,3168.8620221001224
8797,2015-09-01,11426,F,True,False,0,Assalariado,Secundário,Casado,Casa,50,4.76986301369863,2.0,5758.22,3610.017013611112
8798,2015-09-01,6235,F,False,True,0,Servidor público,Secundário,Separado,Casa,39,0.8273972602739726,1.0,4265.71,3301.763135104619
8799,2015-09-01,6922,F,False,True,1,Assalariado,Secundário,Casado,Casa,38,12.802739726027394,3.0,18440.47,13009.468701785714
8800,2015-09-01,4373,M,False,True,1,Assalariado,Secundário,Casado,Casa,34,1.0054794520547945,3.0,3186.41,2236.743746428571
8801,2015-09-01,3905,F,False,True,0,Servidor público,Secundário,União,Casa,50,16.528767123287672,2.0,15069.59,6361.641860198415
8802,2015-09-01,2012,F,False,False,0,Assalariado,Secundário,Casado,Casa,54,9.597260273972603,2.0,2281.59,3970.3776097222235
8803,2015-09-01,15643,F,False,True,0,Pensionista,Secundário,Casado,Casa,66,,2.0,1948.77,1674.9979835203758
8804,2015-09-01,2554,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,0.5561643835616439,3.0,1907.44,2977.8076583333327
8805,2015-09-01,4678,F,True,False,0,Servidor público,Superior completo,União,Casa,45,19.534246575342465,2.0,2063.4,4436.378584325398
8806,2015-09-01,14108,F,False,False,0,Assalariado,Superior completo,Casado,Casa,37,5.205479452054795,2.0,2970.94,2562.199121190477
8807,2015-09-01,4948,F,False,False,1,Assalariado,Superior completo,Separado,Casa,45,2.7150684931506848,2.0,2781.74,4262.436072380948
8808,2015-09-01,9010,F,False,False,0,Servidor público,Superior completo,União,Casa,60,14.287671232876711,2.0,3773.29,12143.293038452382
8809,2015-09-01,12556,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,28,1.1945205479452057,2.0,2097.51,2889.0113305194827
8810,2015-09-01,12865,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,7906.48,10685.16633337224
8811,2015-09-01,8061,F,True,False,0,Empresário,Superior completo,Casado,Casa,46,9.473972602739726,2.0,3243.95,3125.1305362117787
8812,2015-09-01,9168,M,False,True,1,Assalariado,Secundário,Casado,Casa,51,4.035616438356166,3.0,17626.91,7803.0510164682555
8813,2015-09-01,10167,F,False,True,1,Assalariado,Superior completo,Casado,Casa,34,6.383561643835616,3.0,2045.83,2029.9105128571414
8814,2015-09-01,13448,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,65,,1.0,450.05,2276.5617193160397
8815,2015-09-01,7336,F,True,True,1,Assalariado,Superior completo,Casado,Casa,40,12.073972602739724,3.0,3706.01,4702.370205000002
8816,2015-09-01,14662,F,True,True,0,Pensionista,Superior completo,Casado,Casa,55,,2.0,4375.93,2740.721885939339
8817,2015-09-01,6024,F,False,True,1,Assalariado,Superior completo,Casado,Casa,37,9.808219178082194,3.0,5420.92,3732.0260027976196
8818,2015-09-01,4970,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,1862.72,2833.794495294707
8819,2015-09-01,2463,F,True,True,0,Assalariado,Secundário,Casado,Governamental,52,16.545205479452054,2.0,7953.46,6334.877843629148
8820,2015-09-01,11634,M,False,True,2,Empresário,Superior completo,Casado,Casa,33,5.991780821917808,4.0,10893.77,9372.525721886725
8821,2015-09-01,140,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,2.1863013698630143,2.0,1016.32,2657.5890702311576
8822,2015-09-01,3852,M,True,True,0,Assalariado,Secundário,União,Casa,29,3.602739726027397,2.0,1804.64,4898.084235714288
8823,2015-09-01,1560,F,False,True,0,Pensionista,Primário,Casado,Casa,59,,2.0,4195.89,3257.983140027477
8824,2015-09-01,1673,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,1157.98,3355.620883461133
8825,2015-09-01,1665,F,True,True,1,Empresário,Superior completo,Casado,Casa,45,7.315068493150685,3.0,2509.28,3108.566247858365
8826,2015-09-01,4039,F,False,True,2,Empresário,Superior completo,União,Governamental,31,0.6301369863013698,4.0,2676.21,2974.970428333333
8827,2015-09-01,103,F,False,False,0,Empresário,Superior completo,Separado,Com os pais,43,1.1835616438356165,1.0,2785.49,2846.5699483477642
8828,2015-09-01,615,M,True,True,1,Assalariado,Superior completo,Casado,Estúdio,50,7.191780821917808,3.0,4472.11,13055.087575436513
8829,2015-09-01,9351,F,True,False,1,Assalariado,Superior completo,Separado,Com os pais,36,12.183561643835615,2.0,2999.59,5549.2157987723385
8830,2015-09-01,2880,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,25,2.893150684931507,2.0,1694.63,1515.3179538095244
8831,2015-09-01,15003,M,False,True,0,Assalariado,Secundário,Casado,Casa,43,20.11232876712329,2.0,5060.34,39352.67597291865
8832,2015-09-01,12885,F,True,True,0,Empresário,Superior completo,Casado,Casa,44,0.8602739726027397,2.0,1057.29,1750.3695747252748
8833,2015-09-01,10937,M,True,False,0,Assalariado,Secundário,Casado,Casa,27,3.602739726027397,2.0,4348.98,3896.933271666664
8834,2015-09-01,4664,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,24,3.104109589041096,1.0,2715.22,4114.421236085857
8835,2015-09-01,12659,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,41,17.123287671232873,2.0,2452.22,2857.4556424999982
8836,2015-09-01,2579,F,False,True,0,Empresário,Secundário,Casado,Casa,48,5.978082191780822,2.0,1348.74,1718.5278099999998
8837,2015-09-01,15888,M,True,True,0,Assalariado,Superior completo,Casado,Casa,39,4.210958904109589,2.0,8298.91,7446.561167222223
8838,2015-09-01,14314,F,False,True,0,Pensionista,Secundário,Casado,Casa,56,,2.0,2763.64,2668.649235342092
8839,2015-09-01,11622,M,True,True,0,Assalariado,Secundário,Casado,Casa,29,4.410958904109589,2.0,5136.62,6443.77912551251
8840,2015-09-01,11159,M,True,True,1,Assalariado,Superior completo,Casado,Casa,31,8.517808219178082,3.0,15078.13,5339.877404285707
8841,2015-09-01,2519,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,49,7.701369863013697,1.0,5316.91,7754.223708974365
8842,2015-09-01,498,M,True,True,0,Assalariado,Primário,Casado,Com os pais,27,5.112328767123287,2.0,3736.38,6060.544009458876
8843,2015-09-01,2309,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,2305.47,2597.105254965019
8844,2015-09-01,3879,F,False,True,0,Empresário,Secundário,Casado,Casa,48,3.52054794520548,2.0,4533.0,3349.9192409523816
8845,2015-09-01,8109,F,False,True,1,Assalariado,Secundário,Casado,Casa,54,28.73972602739726,3.0,2751.71,4324.975413809527
8846,2015-09-01,14190,F,False,False,0,Servidor público,Superior completo,Casado,Comunitário,49,20.468493150684928,2.0,8911.12,6573.74895140692
8847,2015-09-01,10840,F,False,False,0,Assalariado,Superior completo,Casado,Governamental,49,31.372602739726037,2.0,7234.88,11397.862944404762
8848,2015-09-01,13357,F,True,False,1,Assalariado,Superior completo,Casado,Casa,31,10.353424657534246,3.0,2817.15,3206.494016666666
8849,2015-09-01,714,F,False,True,0,Assalariado,Secundário,Casado,Governamental,42,2.1095890410958904,2.0,1358.79,2123.912067585747
8850,2015-09-01,5308,F,True,True,1,Servidor público,Secundário,Casado,Casa,37,0.5150684931506849,3.0,944.04,1310.5670199999977
8851,2015-09-01,3911,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520547,3.0,7945.86,5777.759857764457
8852,2015-09-01,5969,F,False,True,1,Assalariado,Secundário,Casado,Casa,33,2.1342465753424658,3.0,4331.3,3602.774729220775
8853,2015-09-01,2794,M,False,False,3,Assalariado,Superior completo,União,Com os pais,33,3.895890410958904,5.0,10173.11,6407.012530093795
8854,2015-09-01,5795,F,False,True,0,Assalariado,Superior completo,Viúvo,Casa,56,15.136986301369864,1.0,2191.42,7819.666785934342
8855,2015-09-01,12135,F,False,True,0,Empresário,Secundário,Casado,Casa,51,19.534246575342465,2.0,9452.82,9210.43292666665
8856,2015-09-01,15367,F,False,False,0,Empresário,Superior completo,Solteiro,Com os pais,24,0.6219178082191781,1.0,2428.27,2517.977242857139
8857,2015-09-01,4390,M,False,False,0,Assalariado,Superior incompleto,Casado,Casa,27,0.7561643835616438,2.0,1928.65,2105.9808467826597
8858,2015-09-01,11893,F,False,False,0,Assalariado,Secundário,Separado,Casa,44,1.4109589041095891,1.0,3405.74,3141.6934157875407
8859,2015-09-01,3788,F,False,True,2,Empresário,Secundário,Casado,Casa,36,5.101369863013699,4.0,1865.42,2046.8493744444477
8860,2015-09-01,13610,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,29,4.435616438356164,2.0,2811.33,2871.74427083333
8861,2015-09-01,1732,F,True,True,0,Empresário,Superior completo,Casado,Casa,47,1.1424657534246576,2.0,2965.55,3003.8045338888846
8862,2015-09-01,12424,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,54,6.531506849315067,1.0,4939.11,4774.719658333327
8863,2015-09-01,3498,M,True,True,0,Empresário,Secundário,Solteiro,Casa,55,9.443835616438356,1.0,19722.28,15362.095269087302
8864,2015-09-01,14523,M,True,True,5,Assalariado,Secundário,Casado,Comunitário,31,7.471232876712329,7.0,7269.87,7422.69926238095
8865,2015-09-01,3175,F,False,False,1,Assalariado,Superior completo,Casado,Casa,27,1.556164383561644,3.0,910.38,1078.2846000000013
8866,2015-09-01,2859,F,False,True,0,Pensionista,Secundário,Casado,Casa,63,,2.0,923.08,3355.620883461133
8867,2015-09-01,7390,F,False,True,2,Assalariado,Secundário,Casado,Casa,34,11.221917808219178,4.0,8182.88,7617.992692857146
8868,2015-09-01,7590,F,False,True,0,Pensionista,Superior completo,Casado,Casa,64,,2.0,2146.37,3087.6421326808077
8869,2015-09-01,5456,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,54,23.02739726027397,1.0,4375.03,4685.302052658738
8870,2015-09-01,1765,F,True,True,0,Assalariado,Secundário,Casado,Casa,32,4.975342465753425,2.0,3164.77,2795.5794300000002
8871,2015-09-01,13761,M,True,False,0,Assalariado,Superior completo,Casado,Casa,27,2.2849315068493152,2.0,5759.05,4899.924307289913
8872,2015-09-01,2227,F,False,False,1,Empresário,Superior completo,Solteiro,Casa,40,0.3397260273972603,2.0,1179.79,1732.2269922222217
8873,2015-09-01,14489,F,False,True,0,Empresário,Primário,Casado,Casa,28,8.471232876712326,2.0,1355.43,1778.5750774603157
8874,2015-09-01,2360,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,5791.2,4473.448756299899
8875,2015-09-01,5742,F,False,False,0,Assalariado,Secundário,União,Casa,37,1.202739726027397,2.0,3645.2,2591.7790255555574
8876,2015-09-01,6526,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,27,6.583561643835616,1.0,10637.76,9467.025544444448
8877,2015-09-01,479,M,True,True,0,Assalariado,Secundário,Casado,Casa,60,4.441095890410959,2.0,3611.9,4851.2979592857155
8878,2015-09-01,2453,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,14.95890410958904,3.0,11394.5,10191.526745230882
8879,2015-09-01,10379,M,True,False,2,Empresário,Superior incompleto,Casado,Casa,30,1.8,4.0,7833.97,4724.8429796825385
8880,2015-09-01,1274,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,56,22.01643835616439,2.0,5524.73,6240.394129285717
8881,2015-09-01,9341,M,True,False,2,Servidor público,Secundário,Casado,Com os pais,42,16.523287671232875,4.0,10838.62,16337.583084166665
8882,2015-09-01,3904,F,False,True,0,Servidor público,Secundário,União,Casa,50,16.528767123287672,2.0,5448.52,6361.641860198415
8883,2015-09-01,3780,F,False,True,0,Servidor público,Secundário,União,Casa,44,20.194520547945206,2.0,4586.26,6678.5839055357155
8884,2015-09-01,5069,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,30,5.717808219178082,2.0,4662.75,4189.634014285714
8885,2015-09-01,15858,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,64,,1.0,1022.16,6672.173801979153
8886,2015-09-01,16177,F,True,True,0,Assalariado,Secundário,Viúvo,Casa,53,7.213698630136986,1.0,3023.42,5592.681503333327
8887,2015-09-01,16104,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,2.9616438356164383,1.0,4037.24,3520.2928366666683
8888,2015-09-01,6569,F,False,True,0,Empresário,Superior completo,Casado,Casa,31,6.490410958904111,2.0,16163.45,6068.124549484126
8889,2015-09-01,14949,F,False,False,0,Empresário,Secundário,União,Casa,25,3.687671232876713,2.0,1787.34,2321.605659166665
8890,2015-09-01,6970,F,False,False,0,Pensionista,Secundário,Viúvo,Casa,62,,1.0,1418.51,2861.5832040888317
8891,2015-09-01,4921,M,True,False,0,Assalariado,Superior completo,Solteiro,Casa,28,0.6328767123287671,1.0,5834.37,5452.053433333331
8892,2015-09-01,872,F,False,True,1,Assalariado,Superior completo,União,Casa,29,6.504109589041097,3.0,4425.04,3698.007562619046
8893,2015-09-01,1352,F,False,True,1,Assalariado,Superior completo,Casado,Casa,35,3.6821917808219182,3.0,1663.85,3268.3214450000005
8894,2015-09-01,10255,M,False,True,0,Assalariado,Secundário,Casado,Casa,47,6.468493150684933,2.0,7781.2,6555.645204134198
8895,2015-09-01,4255,F,True,True,0,Assalariado,Superior completo,Casado,Com os pais,41,17.68767123287671,2.0,2518.22,3168.460515833331
8896,2015-09-01,14382,F,False,True,0,Pensionista,Secundário,Casado,Casa,60,,2.0,2689.09,2704.5133380920133
8897,2015-09-01,13884,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,9.205479452054792,2.0,3125.39,3701.3899207251134
8898,2015-09-01,16134,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,2896.32,5426.420518874935
8899,2015-09-01,11939,F,True,False,0,Assalariado,Superior incompleto,Casado,Com os pais,24,1.906849315068493,2.0,784.91,755.9472969047623
8900,2015-09-01,6010,M,False,True,1,Empresário,Superior completo,Casado,Casa,39,15.898630136986304,3.0,16464.48,15387.716567162564
8901,2015-09-01,13183,F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,11.605479452054794,2.0,2477.03,3717.711332380959
8902,2015-09-01,14367,F,False,True,0,Assalariado,Superior completo,Casado,Casa,35,2.2,2.0,3235.38,1489.683779501332
8903,2015-09-01,11534,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,9215.75,10466.039073740978
8904,2015-09-01,16309,F,True,True,0,Assalariado,Secundário,Casado,Casa,44,25.728767123287675,2.0,3850.17,8556.859751547621
8905,2015-09-01,16433,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,15.857534246575346,2.0,4335.63,4219.417390000001
8906,2015-09-01,10496,M,False,True,0,Empresário,Pós graduação,Casado,Casa,58,5.079452054794522,2.0,7867.46,8497.617799999993
8907,2015-09-01,2658,F,True,True,0,Empresário,Secundário,Casado,Casa,42,15.068493150684931,2.0,4593.93,6077.172532971332
8908,2015-09-01,6013,F,True,True,0,Empresário,Superior completo,Casado,Casa,51,5.890410958904107,2.0,2142.35,2456.1704500000033
8909,2015-09-01,13183,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,11.605479452054794,2.0,2477.03,2992.577242564105
8910,2015-09-01,1388,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,38,14.591780821917803,1.0,11473.21,11585.452219999985
8911,2015-09-01,8531,F,False,True,0,Assalariado,Primário,União,Governamental,33,1.4684931506849317,2.0,3949.03,3552.005573333339
8912,2015-09-01,13364,M,False,True,0,Empresário,Secundário,União,Casa,45,1.9287671232876715,2.0,1745.8,3573.7786866233764
8913,2015-09-01,12383,F,False,True,0,Pensionista,Secundário,Casado,Governamental,65,,2.0,3519.21,3391.175620588298
8914,2015-09-01,15299,M,False,False,1,Assalariado,Superior completo,Casado,Casa,30,1.2849315068493148,3.0,11504.23,8387.963451111103
8915,2015-09-01,13388,M,True,False,1,Empresário,Superior completo,Casado,Governamental,42,2.432876712328768,3.0,6348.75,6348.738214999999
8916,2015-09-01,14837,M,True,False,0,Empresário,Superior incompleto,Solteiro,Casa,28,5.550684931506848,1.0,6081.28,7644.303833333328
8917,2015-09-01,10200,F,True,True,0,Empresário,Superior completo,Casado,Casa,32,10.884931506849314,2.0,3431.21,26344.393656190496
8918,2015-09-01,14796,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,4.550684931506848,2.0,3697.85,3228.537173333334
8919,2015-09-01,5937,F,False,True,0,Assalariado,Secundário,Casado,Casa,33,5.052054794520548,2.0,1719.03,4792.651648571429
8920,2015-09-01,4724,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,33,11.613698630136984,1.0,8324.69,9291.351511103896
8921,2015-09-01,5381,M,True,True,0,Servidor público,Superior completo,Solteiro,Casa,27,2.263013698630137,1.0,1870.71,3056.9060237576523
8922,2015-09-01,9191,M,True,True,0,Servidor público,Secundário,Casado,Casa,37,10.12054794520548,2.0,13056.04,12633.042100000013
8923,2015-09-01,14702,F,True,False,0,Assalariado,Superior completo,Casado,Casa,28,1.547945205479452,2.0,5190.97,5014.714166666655
8924,2015-09-01,2086,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,24,4.424657534246577,2.0,1674.91,3966.9206458333288
8925,2015-09-01,8667,M,True,True,1,Assalariado,Secundário,Casado,Casa,37,4.575342465753423,3.0,16741.05,14057.2443793651
8926,2015-09-01,8060,F,True,False,0,Empresário,Superior completo,Casado,Casa,46,9.473972602739726,2.0,2120.72,3125.1305362117787
8927,2015-09-01,12509,F,False,False,0,Empresário,Secundário,Casado,Casa,42,10.956164383561644,2.0,1013.74,2916.0829999999964
8928,2015-09-01,886,F,False,True,0,Assalariado,Superior completo,Casado,Casa,50,18.6054794520548,2.0,7470.16,5463.793519999999
8929,2015-09-01,10434,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,52,5.635616438356164,1.0,2593.57,3560.522483033079
8930,2015-09-01,1705,M,True,True,1,Assalariado,Superior completo,Casado,Casa,43,2.643835616438356,3.0,4118.34,4152.728579047625
8931,2015-09-01,10851,F,False,False,0,Assalariado,Secundário,Solteiro,Com os pais,28,7.104109589041097,1.0,3458.56,4386.673147500001
8932,2015-09-01,8659,M,True,True,1,Assalariado,Secundário,Solteiro,Casa,40,4.6876712328767125,2.0,8723.37,5905.391194285711
8933,2015-09-01,2327,F,True,True,0,Empresário,Superior completo,Casado,Casa,47,5.528767123287671,2.0,1286.69,2092.2050166666672
8934,2015-09-01,13314,M,True,True,1,Assalariado,Superior completo,Casado,Casa,38,4.931506849315068,3.0,11307.09,8221.423358120488
8935,2015-09-01,13599,M,True,False,2,Assalariado,Secundário,Casado,Casa,49,3.016438356164384,4.0,6887.34,5405.342282503606
8936,2015-09-01,12735,M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,10543.92,7299.349329315408
8937,2015-09-01,3627,M,True,True,2,Servidor público,Superior completo,Casado,Comunitário,31,4.572602739726029,4.0,12301.53,11106.427223076938
8938,2015-09-01,10913,F,False,False,2,Assalariado,Secundário,União,Casa,34,3.764383561643836,4.0,521.85,3164.2248889826838
8939,2015-09-01,10950,F,False,False,0,Assalariado,Superior completo,Viúvo,Comunitário,54,1.6,1.0,859.21,1289.164307500001
8940,2015-09-01,474,F,True,True,1,Assalariado,Secundário,Casado,Casa,34,15.786301369863011,3.0,1802.26,2249.6864743253973
8941,2015-09-01,11253,F,True,False,1,Assalariado,Secundário,Casado,Casa,40,2.767123287671233,3.0,2585.52,2400.2079452380917
8942,2015-09-01,10350,F,False,False,1,Empresário,Secundário,Solteiro,Casa,36,6.717808219178082,2.0,1292.87,1605.3586039682525
8943,2015-09-01,14039,M,False,False,1,Assalariado,Secundário,Casado,Casa,36,3.624657534246576,3.0,6648.79,6377.126011666667
8944,2015-09-01,2461,F,False,True,0,Servidor público,Superior completo,Solteiro,Casa,53,16.791780821917804,1.0,6332.04,6088.757805952377
8945,2015-09-01,1421,F,True,True,0,Pensionista,Superior completo,Casado,Casa,62,,2.0,5466.8,3795.9656889473677
8946,2015-09-01,13046,F,False,True,2,Assalariado,Secundário,Casado,Casa,35,4.090410958904109,4.0,1282.24,1526.5291287878797
8947,2015-09-01,14908,F,False,False,1,Assalariado,Superior completo,Casado,Casa,37,7.882191780821918,3.0,3328.14,5679.1821829453875
8948,2015-09-01,16031,M,True,True,2,Empresário,Superior completo,Casado,Casa,40,0.6273972602739726,4.0,1835.19,3853.2229527009617
8949,2015-09-01,4188,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,7477.9,3448.518110578332
8950,2015-09-01,5341,F,False,True,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,3010.67,3067.003247115662
8951,2015-09-01,6350,F,False,False,0,Assalariado,Superior completo,Casado,Casa,36,7.249315068493152,2.0,4596.16,1920.1193444930063
8952,2015-09-01,2956,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,2.7178082191780817,4.0,4547.86,4082.9275214743607
8953,2015-09-01,2239,F,True,False,0,Empresário,Superior completo,Casado,Casa,51,15.432876712328769,2.0,1847.08,3643.900408809525
8954,2015-09-01,4576,F,False,True,1,Assalariado,Superior completo,Casado,Casa,28,6.515068493150685,3.0,2548.96,2282.8429059534906
8955,2015-09-01,789,M,False,True,0,Pensionista,Superior completo,Casado,Casa,60,,2.0,10637.24,5194.966106666675
8956,2015-09-01,4358,F,True,True,1,Empresário,Superior completo,Casado,Casa,31,4.427397260273971,3.0,4959.98,4546.625945492132
8957,2015-09-01,11051,M,True,True,0,Empresário,Secundário,Casado,Casa,49,9.523287671232875,2.0,14996.91,8848.838061818187
8958,2015-09-01,11931,M,True,False,0,Empresário,Secundário,Separado,Casa,41,5.665753424657535,1.0,4562.6,5391.132699642857
8959,2015-09-01,11212,F,False,True,3,Servidor público,Secundário,Casado,Casa,38,5.843835616438357,5.0,2100.41,2305.089362857144
8960,2015-09-01,1585,F,False,True,1,Assalariado,Secundário,União,Casa,48,12.904109589041097,3.0,2016.82,2903.000720000001
8961,2015-09-01,15106,F,False,True,1,Assalariado,Secundário,Casado,Casa,26,2.367123287671233,3.0,2314.05,4061.977026666673
8962,2015-09-01,4265,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,15808.4,16459.641389695866
8963,2015-09-01,15887,M,True,True,0,Assalariado,Secundário,Casado,Casa,39,4.210958904109589,2.0,2613.13,4189.094800000004
8964,2015-09-01,4019,M,False,True,1,Assalariado,Secundário,Casado,Casa,43,3.38082191780822,3.0,6690.73,6259.66824166666
8965,2015-09-01,3107,F,True,True,1,Assalariado,Superior completo,Casado,Com os pais,30,6.887671232876714,3.0,3417.98,3379.081255833333
8966,2015-09-01,2837,F,True,True,3,Empresário,Secundário,Casado,Casa,31,1.9753424657534249,5.0,4264.23,3502.8596320634924
8967,2015-09-01,14891,M,False,False,0,Assalariado,Secundário,Casado,Casa,40,5.717808219178082,2.0,8647.45,6691.970157624875
